handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_5a94209e-eb19-412d-b866-8082fe15a40d,Product,Original Antique 19th century Drawing Couple Dancing,"<div><div class=""container""><div><p>Watercolor on paper</p><p>28 x 22 cm</p><p>stains, folds, tears</p><p>&nbsp;</p><p>ref: transparent</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_c43e0bcbdf7d4c76b828ab1b8cc0b16c~mv2.png;6def76_26d66d6ecfdf40a096f9bd43d375ba55~mv2.png;6def76_4c367ea1aae64d5b97c1041ba8d10b00~mv2.png;6def76_24686e3a8006491a891d3bffd29869a5~mv2.png;6def76_28184e694a8c42c0a0329621af42c62c~mv2.jpg;6def76_da7e92ce57ab4a248239db4f75b8c8e5~mv2.jpg;6def76_acda163a6e164a259fae9947d5c26828~mv2.jpg,Portrait / People;19th Drawings,,,274.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e5b8e37b-71cd-46d0-b68f-852b33aebd24,Product,Original Antique Drawing André RUFFIN (1898-1981) Family Scene Artwork,"<div><div class=""container""><div><p>Ink on paper</p><p>26.5 x 35 cm</p><p>stains, folds, tears</p></div></div></div><div class=""container"" style=""border-top:2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_9a5d514089d34ca895bdf08576bb8fd6~mv2.png;6def76_28180195b42b4da9af7f3cba410bdaaa~mv2.jpg;6def76_f7c722ef432f445798e8b0c6f85792a1~mv2.png;6def76_9d297213248242f1a6af90eacecf1e77~mv2.png;6def76_21aa7eac764040a3993ce78022dd50ee~mv2.png;6def76_0d285bdacada4301babbc7da4e3b8d1d~mv2.jpg;6def76_cdb39bc0bdec4cea963fb622a899b71d~mv2.jpg;6def76_60514d2aa5664978970f04824c958adc~mv2.jpg,20th Drawings,,,170.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a3bcf10c-5c6d-4b2a-a762-72263835d6cd,Product,"Antique Original Painting Landscape, Farm, Trees, Forest 19th century","<div><div class=""container""><div><p>oil on canvas</p><p>38.5 x 46 cm</p><p>unsigned<br>small damages</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_49de0868ade44d7c92af7b647bbd0f14~mv2.jpg;6def76_6933749d2c1c48d18983c58c06000125~mv2.jpg;6def76_27522872307a4e1ea9833001e678f6d1~mv2.jpg;6def76_c9a39a36b6d74586891d5ff5ee383921~mv2.png;6def76_871f2e8d023242d796b92da0be3ab37c~mv2.png;6def76_e4670d83834e42109d503c9bca4ffbcb~mv2.jpg;6def76_f6a85eb5de794f29a953be6302825ec4~mv2.jpg,Landscapes / Marines;19th Paintings,55022023,,645.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_182d498f-65dc-4b7a-876c-811ae777e9cc,Product,Antique Pencil Drawing Armand BLANDIN (1804-1846) Landscape Marmoutier 1866,"<div><div class=""container""><div><p>Pencil on paper</p><p>9.44 x 12,2 cm / 24 x 31,5 cm</p><p>stains, stick on paper, small holes</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_5f90f2debfd745058f76fabdd408625f~mv2.png;6def76_608371fcd8d245fd9e5f7aca81460d7c~mv2.png;6def76_9cfb67aa1ed540e088b675361504ac7a~mv2.png;6def76_474e130df3cf4e9582dd4a080ac97c79~mv2.png;6def76_5b02fb1c5b294ad4848b54fde5272153~mv2.png;6def76_ddeaeb6af3b24774bc55699902449e96~mv2.jpg,Landscapes / Marines;19th Drawings,IF_7B487EA7,,160.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b2947e37-f500-483c-b337-d2ad5303b3bf,Product,"Antique Original Painting Landscape, Seaview, Boats, Sea, Port signed",<div>Oil on cardboard</div><p>26.5 x 22 cm</p><p>signed</p><p>damaged in the corner</p><div>&nbsp;</div>,6def76_e16be298738d432b948f9978928de856~mv2.png;6def76_ac99bbf8280240d280a8e0e1dee4357b~mv2.jpg;6def76_45b881d9abaa44e9925741b139a813b0~mv2.png;6def76_93755f17053a4e5aa2cf69a64c7a955e~mv2.png;6def76_e4931facb59945ccbffd56ba47ed1e07~mv2.jpg;6def76_03028ef822e24124ba5c273bfe8932b6~mv2.jpg;6def76_fdd75443cc8140ff8823e4cbfe5b963c~mv2.png,Landscapes / Marines;20th Paintings,11138,,385.0,,false,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff2e48b1-0f20-4ee7-a87d-e86217c21900,Product,Antique Original Painting Nude Woman Portrait,<div>Oil on wood</div><p>39 x 33.5 cm</p><p>missing part on the lower right</p><div>&nbsp;</div>,6def76_c753532b92a642a9ae053fd427d4b4f3~mv2.jpg;6def76_8360b33fa9dc418cbaab2c7f3e206d8c~mv2.jpg;6def76_3b5f1ea79b864e9f8bb5fb88e0392c3a~mv2.png;6def76_1c7bb7a61ca6491d95f8d216d7a45acf~mv2.png;6def76_d7961027ae804a1c8f73132a18bff103~mv2.png;6def76_a7222d7a15ba4ebaadbc32bfa899b216~mv2.png;6def76_244ae2df43ee429e9cbfe08a1ed70bf5~mv2.jpg;6def76_f19971ae9a5e49b7939626215451d8a7~mv2.jpg,Portrait / People;20th Paintings,25071862,,415.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3b931ec9-fb94-4272-b7c5-c4508b062ca5,Product,"Antique Oil Painting Maritime Landscape , Cityview, Building, Church, Tree","<div><div class=""container""><div><p>Oil on isorel</p><p>39 x 46 cm</p><p>unsigned</p></div></div></div><div class=""container"" style=""border-top:2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_2b4fff7fa9444eceb18e256092efa760~mv2.jpg;6def76_d70d721a609d4b9c8e96b0e735115101~mv2.jpg;6def76_3a09614ea5ac4ec583ee2aef26a844ea~mv2.png;6def76_98862e18ea74497f8218644c7f91f3f9~mv2.png;6def76_fe5c31eec13a4092af10774ce9814504~mv2.png;6def76_1dc0a2e6d7664d318634ef3203b118c1~mv2.png;6def76_94ea9a586cae4d8088802f4c51889903~mv2.jpg;6def76_f07196a9422f4dc5b71f16bd4691d55f~mv2.jpg,Landscapes / Marines;20th Paintings,72022023,,565.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e525647c-a4f4-4f5c-99d4-f4af1a2cb1c1,Product,"Antique Oil Painting canvas signed Young Girl Portrait, Classroom, Map","<div><div class=""container""><div><p>Oil on canvas</p><p>signed, 1953</p><p>45 x 50 cm</p><p>damages</p></div></div></div><div class=""container"" style=""border-top:2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_8b017c3fd01c46779f2513017b907580~mv2.png;6def76_a1a5e5b4e76140c8962fd6aaffd408fb~mv2.jpg;6def76_3a984afa95fd428a8fd9381a144c772a~mv2.png;6def76_cddacb1b9f154e2798d1a11ecdede188~mv2.png;6def76_f645c209c9f947738eabaf6017e015b0~mv2.jpg;6def76_665a79d3c81e44c5b8d5502afc3159d1~mv2.png;6def76_2f2f77f3ecfe47359ce825d841dd7a9d~mv2.jpg;6def76_5ea6e41593d549928f4ff6d17eaf4044~mv2.jpg,Portrait / People;20th Paintings,99850,,735.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9661c976-ae0a-4904-a687-ea60180850b4,Product,"Antique Oil Painting Original Still Life, Sculpture, Asia, Fruits","<div><div class=""container""><div><p>Oil on canvas</p><p>38 x 47 cm</p><p>holes</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_215ae18d7b5240f980cf882468fedd04~mv2.jpg;6def76_2e5c38af71524a919245b3b7575f8413~mv2.jpg;6def76_2f1d12517750492db56ff37ddf263041~mv2.png;6def76_9b05c92aaafa4897bff31db5cd48fed1~mv2.png;6def76_87b42c339efc4ae193872f3d4a98db92~mv2.png;6def76_74e1819ec0594280b42c4f671ddc6875~mv2.jpg;6def76_bafe72d608e24a388ffdf66478623388~mv2.jpg,Flowers / Still Life / Animals;19th Paintings,11163,,890.0,,false,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e390c60e-ddd4-4bf0-93f9-36e19fe6af9a,Product,Antique Original Painting Pink Abstraction 1973 Organismes Microscopique,<div>Oil on canvas</div><p>61 x 58 cm</p>,6def76_8f38a33483654b45b3886a2b6e97337e~mv2.png;6def76_e5fe9ea105f94a4682c422a02579efa8~mv2.jpg;6def76_f72a47bda6174a7a83bf649db9a2ecfa~mv2.png;6def76_22a7db15c9b94bca9533a8c14439a126~mv2.png;6def76_178a4b09f24e446ab8885f4eabe83b0d~mv2.png;6def76_469ea9c467a2455fa190ff941081b310~mv2.png;6def76_639bee57e42d4506a4b17c650828a477~mv2.jpg;6def76_45a3dd1e031c470e858c274c363a4882~mv2.jpg;6def76_ae6124f08fe840aa80b33ba5afea977f~mv2.png,Architecture / Decoration;20th Paintings;Pick up,12071894,,989.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_74561c75-75ee-487f-9df7-0082085c3eee,Product,Antique Original Painting Purple Flowers Bouquet signed 1938 Floral,"<div>Oil on cardboard</div><p>30 x 20 cm</p><p>dirty, holes</p><p>&nbsp;</p><div>&nbsp;</div>",6def76_31b120ae623c4faaa05171c662a3aa83~mv2.jpg;6def76_a12884a496e441239922abbb7fe3abb0~mv2.jpg;6def76_569d07504339426f87f41ccd796ca894~mv2.png;6def76_fc42b9b8bab64623b9a44c001efb4144~mv2.png;6def76_948933105dfa427d91e5327fb61cb5e4~mv2.png;6def76_80322dc8bb2545d7a5a63e37e9601a34~mv2.jpg;6def76_e2475d9da93b4cabbb6927abdba44f71~mv2.jpg;6def76_994d8858c32f47c784aa32a7f0cd27be~mv2.jpg,Flowers / Still Life / Animals;20th Paintings,07071847/26061855,,420.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4416724e-0afb-41cf-ad32-d06e6eb0f7a6,Product,Antique Drawing Original Woman Statue Portrait,"<div><div class=""container""><div><p>Pencil on paper</p><p>8 x 18.5 cm</p><p>stains</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_e51d77f0c23045a189e720a52d30fd13~mv2.png;6def76_340f1a78dd224b4584db4fba42f732f8~mv2.png;6def76_1e32c07fe9e841588166e4272b09dfdd~mv2.png;6def76_bde417512c144b90b2cce765dc56cc30~mv2.png;6def76_6370110c362a4d30ad61a9d39b96ec45~mv2.png;6def76_080f8926b4e84efcbf89fe7f8420af44~mv2.png;6def76_b20a2e76029c4bf9bccf53e3c6fa0593~mv2.jpg;6def76_03a40c936c024ef3930d1dc1bb55d408~mv2.jpg,Portrait / People;20th Drawings,,,112.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f0f1dad0-02b7-4915-802c-b0a413655943,Product,"Vintage Photographs Landscape Nuremberg, Notre-Dame Church, Germany c 1900","<div><div class=""container""><div><p>27 x 21 cm</p><p>folds</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_37ac676e0b6c45af9b418b7200bcd1f4~mv2.jpg;6def76_39a6f1ba99c74d73881d8c91c75192c2~mv2.png;6def76_836359065af7455caf8bab06c26245d3~mv2.png;6def76_18a232c16c484dbfa66d3889cefb286b~mv2.png;6def76_f08a73032f0547bdba9cf6089fd432b4~mv2.png;6def76_7da889ed3efb43038173808786a5f60a~mv2.jpg;6def76_16b3ddce42fe441299d0978fdf318a5e~mv2.png;6def76_3af148b1f5054b5e8280d5d4ada94b07~mv2.jpg,Travel;Art Photographs,,,82.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bf805d66-b53f-40d8-8df1-fe1254b90810,Product,"Antique Oil Original Painting Landscape, Village, Countryside Fields","<div><div class=""container""><div><p>Oil on panel</p><p>23.5 x 13.5 cm / 9.25 x 5.31 inches</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_6c4cca959a1541dfa61f3a19b09bbf44~mv2.jpg;6def76_247d47f9e659431a950119d5fac2f285~mv2.png;6def76_b84c99d71a7d4518a91966e5f4c3264f~mv2.jpg;6def76_0ecb038e97c444d6ab0b523f45279486~mv2.jpg;6def76_b4534517c1a54fdb95e6492cc4e6a5c8~mv2.jpg;6def76_6fb856b972b64330a9bf445d254350a3~mv2.png;6def76_f8533c96e7514e1cb08f687af18ef4cf~mv2.jpg,Landscapes / Marines;20th Paintings,6061890,,180.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_771bcaaa-5940-4ce1-9e38-35ef229bba35,Product,Antique Manuscript Hermann Zorn Letter Papers Poem Old Original,"<div><div class=""container""><div><p>Ink on paper</p><p>28.5 x 22 cm</p><p>stains</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_967a881e263e45f7bf91d38c06961434~mv2.png;6def76_7a9333cdaea54c60a97941178244d1aa~mv2.jpg;6def76_2c0282f408124ee281aeb1bd260f7e11~mv2.png;6def76_cde043f7e2d84d4ba52fa2e51d5d218b~mv2.png;6def76_86a48b1044fe41fb87c6047adf449851~mv2.png,LETTERS & HISTORICAL DOCUMENTS,e9497dfc-ba15-4aa6-b155-c38404a3c7d6,,210.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d9bda2b-be4e-4aee-bd3b-53b72bea2bd8,Product,"Vintage Photographs Landscape Forum Colonne Foca, Italy circa 1900","<div><div class=""container""><div><p>23 x 19 cm</p><p>folds</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_88ca51a798134e6b957bae88e1cb9df8~mv2.jpg;6def76_b9e20715dc4f464f845f895a5f6bace0~mv2.png;6def76_e17a8b35dd68475e9cddeccfa23bfc0d~mv2.png;6def76_42d1b72789d8404e95ad81ffbe6de505~mv2.png;6def76_7cf98781f3704e3ea17e7db780b2f6d0~mv2.png;6def76_9b7b42cfdfd1462d8528fcfaaaca5a2f~mv2.png;6def76_e19f75153cdf4cc99322a806837fa50b~mv2.png;6def76_375b3f20142b46239c79bef8805b2a76~mv2.jpg,Travel;Art Photographs,,,82.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b2be7c4b-aeb5-4f72-8a9c-48cd4ab2b746,Product,Antique Original Paul PERBOYRE (1851-1929) Military Man Painting,<div>Oil on wood</div><p>27 x 21.5 cm / 10.62 x 8.46 inches</p><p>stains</p><div>&nbsp;</div>,6def76_4f73e0da28ba4214b3e68f5750364eaa~mv2.jpg;6def76_27d464aaf0e9473ea6588b5e12fec5c5~mv2.jpg;6def76_832a59dc6c3944b4b4a7a3b4fedbb01e~mv2.jpg;6def76_e2b484c662bf40a19eec78dbd4b90aba~mv2.jpg;6def76_77838eab368d47cbb41b77ac73415031~mv2.png;6def76_ccc3d3b38f264cb8bb48e99aa3f95e1f~mv2.jpg;6def76_535c3dff3c4c4eb79ad58183417dd943~mv2.jpg;6def76_ac3c85e8c5924dc8b5cb01a2bc2cd9d6~mv2.png,Conflicts & Wars;Portrait / People;19th Paintings,WX_090A1DD2,,280.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f9ee6497-e886-4737-a7f7-70baf77c3bef,Product,Vintage Stereoview Photograph Giacomo BROGI - Florence. Palazzo Strozzi c .1870,"<div><div class=""container""><div><p>Dimension card: 173 x 88 mm</p><p>Dimension print:150 x 80 mm</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_0a28ceddd5454ba296b92f478e6b6263~mv2.jpg;6def76_28ef864f79584439b82432fdc32dea85~mv2.png;6def76_0369ee3e1b8f44f2a0b45f0c35fa2db2~mv2.png;6def76_69418ff8bbee4a79804903e4e424b6a5~mv2.png;6def76_4925be46972248ccaeeb42030716bd21~mv2.jpg;6def76_50b03788aa144d47a14d4d1f6b090a34~mv2.jpg,Stereoviews;Art Photographs,IF_82EF25BD,,53.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f631a199-5f2e-4fb8-a0e6-0f428f285481,Product,Vintage Drawing signed Marius ROBERT (1885-1966) Sunset Landscape by the Sea,"<div><div class=""container""><div><p>Watercolor on paper</p><p>15 x 45 cm</p><p>stains</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_fe5fb41b1d3048458c54f834ca92e4dd~mv2.jpg;6def76_c05fbe765dc34e74a8e824b92b793198~mv2.jpg;6def76_0c4bf2ec80c4426dbf6b512bfad45d1f~mv2.png;6def76_592c5158870448418aad24f35678d4eb~mv2.png;6def76_fb93be73b1f54046a818c6cec0bb8fd8~mv2.png;6def76_deeafc4104e2497c903e70bb6bea8b2a~mv2.jpg,Landscapes / Marines;20th Paintings,07071845,,390.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1dc1fedb-ed44-4bf0-8345-6ef011236914,Product,Vintage Photographs KEYSTONE VIEW - Mironesco - Romanian cabinet resign c. 1935,"<div><div class=""container""><div><p>Vintage press silver print</p><p>13 x 17 cm</p><p>Explanatory text typed on the back</p><p>Agency credit on the back</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_5e8ebce231484c44bf23847485c93c0d~mv2.jpg;6def76_754e4b695d75449f986d5ab92db30e84~mv2.jpg;6def76_cf45c71a239e42b7a533546057c2427d~mv2.jpg;6def76_34b1a5192eb84d1f834929ba0c70b7d3~mv2.png;6def76_629478db63424284a1dfbde2d9f1d92a~mv2.jpg;6def76_4cbddbc96f0a4e77ad1af8b55cdd191c~mv2.png;6def76_d1589de993804cdf8c1bad9227e5e5e3~mv2.png,Press Photography;Art Photographs,IF_5819A677,,40.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eda7d048-3c0e-4540-b3df-c250d3a0e058,Product,"Antique Painting Original People, Military, War, Landscape signed 19th century",<p> Oil on cardboard <br> <br> 23 x 29.5 cm</p><p> signed Ernest MEISSONIER (1815-1891)</p><p> damaged <br> <br> collection:&nbsp;Jean-Marie Léonce Mesnard</p>,6def76_e444834de9b24aa9a0b881db60e65f95~mv2.png;6def76_7bdf0f382a874fcfa61f99dbfa5a6e27~mv2.jpg;6def76_ec317d55e7f049bca701f403725ee2ca~mv2.png;6def76_458c5ecc6d81483f89b4cb4035db0d5d~mv2.png;6def76_eb0e5d6629ac47a994ec75fd34189254~mv2.jpg;6def76_8453e7ace725427888417f584a213b57~mv2.jpg;6def76_455a593689554d69a398cc478dc33c32~mv2.jpg,Landscapes / Marines;19th Paintings,34022023,,4585.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8ef92d3e-9b87-46c7-bdaa-f0c9e7117659,Product,Vintage Stereoview Photograph Giacomo BROGI Florence. Palazzo Havard c. 1870,"<div><div class=""container""><div><p>Dimension card: 173 x 88 mm</p><p>Dimension print: 150 x 80 mm</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_0ca0ab2f4b11417f8e183703d57ee53b~mv2.jpg;6def76_08823b1ba14841f6a0832655e31b0dbe~mv2.png;6def76_ec2e43a3569e47b4be9a09487e9f3314~mv2.png;6def76_b7f1dd84eef14921b8e937dee682f772~mv2.jpg;6def76_f6448297c94e4332820c16d534f398f7~mv2.jpg;6def76_d944a641e2b742cc89e11515864cdf5a~mv2.jpg,Stereoviews;Voyage / Travel;Art Photographs,IF_770C9934,,53.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_241fec3a-4986-4f71-8abb-a04f0654070d,Product,Photo FRANCE PRESSE- British Norwegian Expeditionary Force Equipment 09.10.1939,"<div><div class=""container""><div><p>Vintage press silver print</p><p>13 x 18 cm</p><p>Explanatory text typed on the back</p><p>Agency credit on the back</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_67332faccd184e0495a91c33c2975026~mv2.jpg;6def76_1eec96dd2afa46bea4ef34a5ab8a81af~mv2.jpg;6def76_cfbe75aa2a034231b87bcab6fe3a8f45~mv2.jpg;6def76_57a1c73632034173b0a01598b288d877~mv2.png;6def76_2f0ac78a2ad34ecaba74c9f4864268d3~mv2.jpg;6def76_577d2e925c574bcf9b7b869bcf804647~mv2.jpg,Press Photography;Art Photographs,IF_C50B65E4,,53.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22a461b3-d217-46ad-bc17-7eb3547c03d0,Product,Vintage Photography KEYSTONE VIEW Arno Holz for Nobel Prize in Literature c 1930,"<div><div class=""container""><div><p>Vintage press silver print</p><p>13 x 17 cm</p><p>Explanatory text typed on the back</p><p>Agency credit on the back</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_dd09cd6d62664f568e53480823789644~mv2.jpg;6def76_0aeae558559e46d3b07a82a65cc08564~mv2.png;6def76_4deff7b7904247c4a89dfabefb67d75b~mv2.jpg;6def76_fbaa765b8f804efab517bf94deb07b21~mv2.png;6def76_311a89c06abe4623a7801b2842aedfdf~mv2.jpg;6def76_d55b40f17c4c4843900a2054aa1bc7f3~mv2.png;6def76_1de9e16791d441859e9ec72532b59db3~mv2.png,Press Photography;Art Photographs,IF_0D2279DA,,50.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_50a57961-be69-490c-97df-7c97d07688ff,Product,Vintage Italy Stereoview Giacomo BROGI Antique Art Florence Palazzo Italy c 1870,"<div><div class=""container""><div><p>Dimension card: 173 x 88 mm</p><p>Dimension of print:150 x 80 mm</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_8fd1fbecf628492cb92326c42051fc03~mv2.jpg;6def76_c74cd56982614be0a8746dbdb6126016~mv2.png;6def76_200a907fa7874b468b28f67292a13f4f~mv2.png;6def76_03ac3b3d63e44be39aa8f4627713db2d~mv2.png;6def76_37c6225a42484a3da0ea4e980b2ee40c~mv2.jpg;6def76_8401e4912f6f4779bd2069c85451392d~mv2.jpg;6def76_3903637cd90c40358e2600fd955ab70c~mv2.jpg,Stereoviews;Art Photographs,IF_61001371,,53.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26bd9481-c69c-4266-a690-614ed505e025,Product,Antique Painting Original Old Maritime Landscape Boats Signed,"<div><div class=""container""><div><p>Oil on cardboard</p><p>26 x 26 cm</p><p>signed</p></div></div></div><div class=""container"" style=""border-top: 2px solid #e8e8e8;""><div class=""about-sulis-art""><div class=""art-content wid-75""><div class=""hks-btn"">&nbsp;</div></div></div></div>",6def76_4a6356ba96e341588a2c4a60127668f2~mv2.png;6def76_a552fe0e39744bf08ca6e271eedfa48b~mv2.jpg;6def76_b26d6dc9fd9c48a78cc851ef4a65d9db~mv2.png;6def76_31908dc7d250453f96435667307f8ac5~mv2.png;6def76_92919ed20d754469a68ec886ef1b921c~mv2.png;6def76_c4ae1e6c33234946bdd2e596a8a7ad36~mv2.jpg;6def76_4636ca4cb3f64f88ac47ea161190fb02~mv2.jpg;6def76_c4e5aaa1e78a4eecbe0bb6a97f332918~mv2.jpg,Landscapes / Marines;20th Paintings,26061862,,470.0,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
